timestamp,buyer,seller,symbol,currency,price,quantity,source_file
7400,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
7700,,,KELP,SEASHELLS,2032.0,1,trades_round_1_day_0.csv
7700,,,KELP,SEASHELLS,2032.0,1,trades_round_1_day_0.csv
7700,,,RAINFOREST_RESIN,SEASHELLS,10005.0,1,trades_round_1_day_0.csv
7700,,,SQUID_INK,SEASHELLS,1976.0,1,trades_round_1_day_0.csv
7700,,,SQUID_INK,SEASHELLS,1976.0,1,trades_round_1_day_0.csv
7800,,,KELP,SEASHELLS,2032.0,1,trades_round_1_day_0.csv
7800,,,SQUID_INK,SEASHELLS,1976.0,1,trades_round_1_day_0.csv
7900,,,KELP,SEASHELLS,2032.0,1,trades_round_1_day_0.csv
7900,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
7900,,,SQUID_INK,SEASHELLS,1974.0,1,trades_round_1_day_0.csv
8100,,,KELP,SEASHELLS,2033.0,14,trades_round_1_day_0.csv
8100,,,SQUID_INK,SEASHELLS,1976.0,14,trades_round_1_day_0.csv
8200,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
8300,,,KELP,SEASHELLS,2033.0,11,trades_round_1_day_0.csv
8300,,,SQUID_INK,SEASHELLS,1980.0,11,trades_round_1_day_0.csv
8900,,,RAINFOREST_RESIN,SEASHELLS,10002.0,5,trades_round_1_day_0.csv
9300,,,KELP,SEASHELLS,2032.0,4,trades_round_1_day_0.csv
9600,,,KELP,SEASHELLS,2032.0,1,trades_round_1_day_0.csv
9600,,,KELP,SEASHELLS,2032.0,1,trades_round_1_day_0.csv
9600,,,KELP,SEASHELLS,2030.0,6,trades_round_1_day_0.csv
9600,,,SQUID_INK,SEASHELLS,1983.0,1,trades_round_1_day_0.csv
9600,,,SQUID_INK,SEASHELLS,1983.0,1,trades_round_1_day_0.csv
10100,,,KELP,SEASHELLS,2032.0,4,trades_round_1_day_0.csv
10300,,,KELP,SEASHELLS,2033.0,2,trades_round_1_day_0.csv
10300,,,RAINFOREST_RESIN,SEASHELLS,10004.0,2,trades_round_1_day_0.csv
10300,,,SQUID_INK,SEASHELLS,1985.0,2,trades_round_1_day_0.csv
10600,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
10600,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
10700,,,KELP,SEASHELLS,2029.0,6,trades_round_1_day_0.csv
10700,,,SQUID_INK,SEASHELLS,1981.0,6,trades_round_1_day_0.csv
10800,,,KELP,SEASHELLS,2029.0,1,trades_round_1_day_0.csv
10800,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
10800,,,SQUID_INK,SEASHELLS,1981.0,1,trades_round_1_day_0.csv
11100,,,RAINFOREST_RESIN,SEASHELLS,9996.0,2,trades_round_1_day_0.csv
11300,,,KELP,SEASHELLS,2033.0,6,trades_round_1_day_0.csv
11300,,,SQUID_INK,SEASHELLS,1983.0,6,trades_round_1_day_0.csv
11400,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
12100,,,KELP,SEASHELLS,2030.0,2,trades_round_1_day_0.csv
12100,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
12100,,,SQUID_INK,SEASHELLS,1979.0,15,trades_round_1_day_0.csv
12300,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
12500,,,RAINFOREST_RESIN,SEASHELLS,10002.0,5,trades_round_1_day_0.csv
13300,,,KELP,SEASHELLS,2032.0,1,trades_round_1_day_0.csv
13300,,,SQUID_INK,SEASHELLS,1974.0,1,trades_round_1_day_0.csv
13600,,,SQUID_INK,SEASHELLS,1976.0,5,trades_round_1_day_0.csv
13700,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
14000,,,KELP,SEASHELLS,2033.0,1,trades_round_1_day_0.csv
14000,,,RAINFOREST_RESIN,SEASHELLS,9996.0,1,trades_round_1_day_0.csv
14000,,,SQUID_INK,SEASHELLS,1976.0,1,trades_round_1_day_0.csv
14300,,,KELP,SEASHELLS,2031.0,1,trades_round_1_day_0.csv
14300,,,SQUID_INK,SEASHELLS,1974.0,1,trades_round_1_day_0.csv
14500,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
14500,,,KELP,SEASHELLS,2031.0,2,trades_round_1_day_0.csv
14500,,,SQUID_INK,SEASHELLS,1976.0,1,trades_round_1_day_0.csv
14500,,,SQUID_INK,SEASHELLS,1977.0,2,trades_round_1_day_0.csv
14800,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
14800,,,SQUID_INK,SEASHELLS,1977.0,1,trades_round_1_day_0.csv
15000,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
15000,,,SQUID_INK,SEASHELLS,1977.0,1,trades_round_1_day_0.csv
15100,,,KELP,SEASHELLS,2033.0,1,trades_round_1_day_0.csv
15100,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
15200,,,KELP,SEASHELLS,2031.0,7,trades_round_1_day_0.csv
15200,,,KELP,SEASHELLS,2031.0,1,trades_round_1_day_0.csv
15200,,,SQUID_INK,SEASHELLS,1977.0,7,trades_round_1_day_0.csv
15400,,,KELP,SEASHELLS,2033.0,1,trades_round_1_day_0.csv
15400,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
15400,,,SQUID_INK,SEASHELLS,1974.0,1,trades_round_1_day_0.csv
15500,,,KELP,SEASHELLS,2032.0,1,trades_round_1_day_0.csv
15500,,,KELP,SEASHELLS,2030.0,4,trades_round_1_day_0.csv
15500,,,SQUID_INK,SEASHELLS,1975.0,1,trades_round_1_day_0.csv
15500,,,SQUID_INK,SEASHELLS,1972.0,4,trades_round_1_day_0.csv
15800,,,KELP,SEASHELLS,2030.0,11,trades_round_1_day_0.csv
15800,,,RAINFOREST_RESIN,SEASHELLS,9998.0,4,trades_round_1_day_0.csv
15800,,,SQUID_INK,SEASHELLS,1973.0,2,trades_round_1_day_0.csv
15800,,,SQUID_INK,SEASHELLS,1973.0,9,trades_round_1_day_0.csv
16200,,,KELP,SEASHELLS,2032.0,1,trades_round_1_day_0.csv
16200,,,KELP,SEASHELLS,2032.0,3,trades_round_1_day_0.csv
16200,,,SQUID_INK,SEASHELLS,1970.0,1,trades_round_1_day_0.csv
16200,,,SQUID_INK,SEASHELLS,1970.0,3,trades_round_1_day_0.csv
16400,,,KELP,SEASHELLS,2030.0,4,trades_round_1_day_0.csv
16700,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
16700,,,SQUID_INK,SEASHELLS,1966.0,1,trades_round_1_day_0.csv
16800,,,KELP,SEASHELLS,2033.0,2,trades_round_1_day_0.csv
16800,,,RAINFOREST_RESIN,SEASHELLS,10002.0,2,trades_round_1_day_0.csv
16800,,,SQUID_INK,SEASHELLS,1968.0,2,trades_round_1_day_0.csv
17100,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
17100,,,SQUID_INK,SEASHELLS,1964.0,1,trades_round_1_day_0.csv
17300,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
18000,,,SQUID_INK,SEASHELLS,1965.0,5,trades_round_1_day_0.csv
18200,,,KELP,SEASHELLS,2033.0,7,trades_round_1_day_0.csv
18200,,,SQUID_INK,SEASHELLS,1968.0,1,trades_round_1_day_0.csv
18600,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
18700,,,KELP,SEASHELLS,2031.0,5,trades_round_1_day_0.csv
18700,,,KELP,SEASHELLS,2031.0,3,trades_round_1_day_0.csv
18700,,,SQUID_INK,SEASHELLS,1966.0,5,trades_round_1_day_0.csv
18700,,,SQUID_INK,SEASHELLS,1966.0,3,trades_round_1_day_0.csv
18900,,,KELP,SEASHELLS,2033.0,2,trades_round_1_day_0.csv
18900,,,RAINFOREST_RESIN,SEASHELLS,10004.0,1,trades_round_1_day_0.csv
18900,,,SQUID_INK,SEASHELLS,1967.0,2,trades_round_1_day_0.csv
19000,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
19000,,,KELP,SEASHELLS,2031.0,2,trades_round_1_day_0.csv
19000,,,SQUID_INK,SEASHELLS,1964.0,1,trades_round_1_day_0.csv
19000,,,SQUID_INK,SEASHELLS,1966.0,2,trades_round_1_day_0.csv
20100,,,KELP,SEASHELLS,2033.0,12,trades_round_1_day_0.csv
20100,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
20100,,,SQUID_INK,SEASHELLS,1972.0,12,trades_round_1_day_0.csv
20600,,,KELP,SEASHELLS,2033.0,1,trades_round_1_day_0.csv
20600,,,RAINFOREST_RESIN,SEASHELLS,10004.0,1,trades_round_1_day_0.csv
20600,,,SQUID_INK,SEASHELLS,1973.0,1,trades_round_1_day_0.csv
20800,,,KELP,SEASHELLS,2032.0,1,trades_round_1_day_0.csv
20800,,,SQUID_INK,SEASHELLS,1972.0,1,trades_round_1_day_0.csv
20900,,,RAINFOREST_RESIN,SEASHELLS,10004.0,1,trades_round_1_day_0.csv
21100,,,KELP,SEASHELLS,2030.0,2,trades_round_1_day_0.csv
21100,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
21100,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
21100,,,SQUID_INK,SEASHELLS,1972.0,2,trades_round_1_day_0.csv
21300,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
21300,,,SQUID_INK,SEASHELLS,1975.0,1,trades_round_1_day_0.csv
21600,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
21600,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
21600,,,SQUID_INK,SEASHELLS,1976.0,1,trades_round_1_day_0.csv
21800,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
21900,,,KELP,SEASHELLS,2031.0,1,trades_round_1_day_0.csv
21900,,,RAINFOREST_RESIN,SEASHELLS,9996.0,1,trades_round_1_day_0.csv
21900,,,SQUID_INK,SEASHELLS,1977.0,1,trades_round_1_day_0.csv
22000,,,KELP,SEASHELLS,2031.0,1,trades_round_1_day_0.csv
22000,,,RAINFOREST_RESIN,SEASHELLS,10000.0,2,trades_round_1_day_0.csv
22000,,,SQUID_INK,SEASHELLS,1977.0,1,trades_round_1_day_0.csv
22000,,,SQUID_INK,SEASHELLS,1978.0,2,trades_round_1_day_0.csv
22100,,,KELP,SEASHELLS,2031.0,1,trades_round_1_day_0.csv
22100,,,KELP,SEASHELLS,2031.0,1,trades_round_1_day_0.csv
22100,,,RAINFOREST_RESIN,SEASHELLS,9996.0,1,trades_round_1_day_0.csv
22100,,,SQUID_INK,SEASHELLS,1976.0,1,trades_round_1_day_0.csv
22100,,,SQUID_INK,SEASHELLS,1976.0,1,trades_round_1_day_0.csv
22400,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
22400,,,RAINFOREST_RESIN,SEASHELLS,10002.0,2,trades_round_1_day_0.csv
22500,,,RAINFOREST_RESIN,SEASHELLS,10002.0,6,trades_round_1_day_0.csv
22700,,,KELP,SEASHELLS,2034.0,9,trades_round_1_day_0.csv
22700,,,SQUID_INK,SEASHELLS,1982.0,9,trades_round_1_day_0.csv
23200,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
23300,,,SQUID_INK,SEASHELLS,1983.0,2,trades_round_1_day_0.csv
23700,,,KELP,SEASHELLS,2034.0,5,trades_round_1_day_0.csv
23700,,,SQUID_INK,SEASHELLS,1984.0,5,trades_round_1_day_0.csv
23900,,,KELP,SEASHELLS,2033.0,1,trades_round_1_day_0.csv
24200,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
24200,,,SQUID_INK,SEASHELLS,1986.0,1,trades_round_1_day_0.csv
24200,,,SQUID_INK,SEASHELLS,1984.0,14,trades_round_1_day_0.csv
24300,,,RAINFOREST_RESIN,SEASHELLS,10002.0,5,trades_round_1_day_0.csv
24300,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
24500,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
24500,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
24500,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
24500,,,SQUID_INK,SEASHELLS,1984.0,1,trades_round_1_day_0.csv
24700,,,KELP,SEASHELLS,2034.0,1,trades_round_1_day_0.csv
24700,,,RAINFOREST_RESIN,SEASHELLS,10004.0,1,trades_round_1_day_0.csv
24700,,,SQUID_INK,SEASHELLS,1985.0,1,trades_round_1_day_0.csv
25100,,,KELP,SEASHELLS,2034.0,2,trades_round_1_day_0.csv
25100,,,RAINFOREST_RESIN,SEASHELLS,10005.0,2,trades_round_1_day_0.csv
25100,,,SQUID_INK,SEASHELLS,1984.0,2,trades_round_1_day_0.csv
25200,,,KELP,SEASHELLS,2031.0,1,trades_round_1_day_0.csv
25300,,,KELP,SEASHELLS,2031.0,1,trades_round_1_day_0.csv
25300,,,RAINFOREST_RESIN,SEASHELLS,9996.0,1,trades_round_1_day_0.csv
25300,,,SQUID_INK,SEASHELLS,1978.0,1,trades_round_1_day_0.csv
25400,,,KELP,SEASHELLS,2034.0,1,trades_round_1_day_0.csv
25400,,,RAINFOREST_RESIN,SEASHELLS,10004.0,1,trades_round_1_day_0.csv
25400,,,SQUID_INK,SEASHELLS,1981.0,1,trades_round_1_day_0.csv
26400,,,KELP,SEASHELLS,2031.0,1,trades_round_1_day_0.csv
26400,,,SQUID_INK,SEASHELLS,1974.0,1,trades_round_1_day_0.csv
26500,,,KELP,SEASHELLS,2034.0,2,trades_round_1_day_0.csv
26500,,,KELP,SEASHELLS,2033.0,1,trades_round_1_day_0.csv
26500,,,RAINFOREST_RESIN,SEASHELLS,10002.0,2,trades_round_1_day_0.csv
26500,,,SQUID_INK,SEASHELLS,1982.0,2,trades_round_1_day_0.csv
26500,,,SQUID_INK,SEASHELLS,1981.0,1,trades_round_1_day_0.csv
26600,,,RAINFOREST_RESIN,SEASHELLS,10002.0,3,trades_round_1_day_0.csv
26700,,,KELP,SEASHELLS,2033.0,2,trades_round_1_day_0.csv
26700,,,SQUID_INK,SEASHELLS,1976.0,2,trades_round_1_day_0.csv
26900,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
27400,,,KELP,SEASHELLS,2031.0,2,trades_round_1_day_0.csv
27400,,,KELP,SEASHELLS,2031.0,3,trades_round_1_day_0.csv
27400,,,RAINFOREST_RESIN,SEASHELLS,10004.0,1,trades_round_1_day_0.csv
27400,,,SQUID_INK,SEASHELLS,1969.0,2,trades_round_1_day_0.csv
27600,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
27700,,,KELP,SEASHELLS,2033.0,3,trades_round_1_day_0.csv
27700,,,RAINFOREST_RESIN,SEASHELLS,9996.0,2,trades_round_1_day_0.csv
27700,,,RAINFOREST_RESIN,SEASHELLS,9996.0,4,trades_round_1_day_0.csv
27700,,,SQUID_INK,SEASHELLS,1970.0,3,trades_round_1_day_0.csv
27900,,,RAINFOREST_RESIN,SEASHELLS,9998.0,4,trades_round_1_day_0.csv
28000,,,KELP,SEASHELLS,2034.0,1,trades_round_1_day_0.csv
28000,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
28000,,,SQUID_INK,SEASHELLS,1974.0,1,trades_round_1_day_0.csv
28100,,,KELP,SEASHELLS,2031.0,1,trades_round_1_day_0.csv
28100,,,KELP,SEASHELLS,2031.0,2,trades_round_1_day_0.csv
28100,,,KELP,SEASHELLS,2031.0,1,trades_round_1_day_0.csv
28100,,,RAINFOREST_RESIN,SEASHELLS,9995.0,1,trades_round_1_day_0.csv
28100,,,SQUID_INK,SEASHELLS,1971.0,1,trades_round_1_day_0.csv
28100,,,SQUID_INK,SEASHELLS,1972.0,3,trades_round_1_day_0.csv
28600,,,KELP,SEASHELLS,2031.0,1,trades_round_1_day_0.csv
28600,,,SQUID_INK,SEASHELLS,1971.0,1,trades_round_1_day_0.csv
28700,,,RAINFOREST_RESIN,SEASHELLS,9996.0,1,trades_round_1_day_0.csv
28700,,,RAINFOREST_RESIN,SEASHELLS,9996.0,7,trades_round_1_day_0.csv
29000,,,KELP,SEASHELLS,2034.0,1,trades_round_1_day_0.csv
29000,,,RAINFOREST_RESIN,SEASHELLS,10005.0,1,trades_round_1_day_0.csv
29000,,,SQUID_INK,SEASHELLS,1973.0,1,trades_round_1_day_0.csv
29200,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
29200,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
29200,,,SQUID_INK,SEASHELLS,1971.0,2,trades_round_1_day_0.csv
29300,,,KELP,SEASHELLS,2031.0,1,trades_round_1_day_0.csv
29300,,,SQUID_INK,SEASHELLS,1972.0,1,trades_round_1_day_0.csv
29900,,,KELP,SEASHELLS,2031.0,6,trades_round_1_day_0.csv
29900,,,RAINFOREST_RESIN,SEASHELLS,10002.0,4,trades_round_1_day_0.csv
30000,,,KELP,SEASHELLS,2032.0,1,trades_round_1_day_0.csv
30000,,,SQUID_INK,SEASHELLS,1969.0,1,trades_round_1_day_0.csv
30100,,,KELP,SEASHELLS,2032.0,5,trades_round_1_day_0.csv
30100,,,SQUID_INK,SEASHELLS,1970.0,5,trades_round_1_day_0.csv
30700,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
30700,,,SQUID_INK,SEASHELLS,1960.0,1,trades_round_1_day_0.csv
31200,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
31200,,,SQUID_INK,SEASHELLS,1963.0,1,trades_round_1_day_0.csv
31500,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
31500,,,SQUID_INK,SEASHELLS,1964.0,1,trades_round_1_day_0.csv
31700,,,KELP,SEASHELLS,2033.0,1,trades_round_1_day_0.csv
31700,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
31700,,,RAINFOREST_RESIN,SEASHELLS,9998.0,3,trades_round_1_day_0.csv
31700,,,SQUID_INK,SEASHELLS,1966.0,1,trades_round_1_day_0.csv
32000,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
32200,,,KELP,SEASHELLS,2032.0,1,trades_round_1_day_0.csv
32200,,,SQUID_INK,SEASHELLS,1963.0,1,trades_round_1_day_0.csv
32300,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
32700,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
32800,,,KELP,SEASHELLS,2030.0,5,trades_round_1_day_0.csv
32800,,,SQUID_INK,SEASHELLS,1957.0,5,trades_round_1_day_0.csv
33600,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
33600,,,SQUID_INK,SEASHELLS,1955.0,1,trades_round_1_day_0.csv
33700,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1,trades_round_1_day_0.csv
33800,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
33900,,,KELP,SEASHELLS,2033.0,2,trades_round_1_day_0.csv
33900,,,RAINFOREST_RESIN,SEASHELLS,10005.0,2,trades_round_1_day_0.csv
33900,,,SQUID_INK,SEASHELLS,1959.0,2,trades_round_1_day_0.csv
34200,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
34200,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
34200,,,RAINFOREST_RESIN,SEASHELLS,9996.0,1,trades_round_1_day_0.csv
34200,,,RAINFOREST_RESIN,SEASHELLS,9995.0,2,trades_round_1_day_0.csv
34200,,,RAINFOREST_RESIN,SEASHELLS,9996.0,2,trades_round_1_day_0.csv
34200,,,SQUID_INK,SEASHELLS,1957.0,1,trades_round_1_day_0.csv
34200,,,SQUID_INK,SEASHELLS,1957.0,1,trades_round_1_day_0.csv
34300,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
34300,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
34300,,,KELP,SEASHELLS,2030.0,9,trades_round_1_day_0.csv
34300,,,SQUID_INK,SEASHELLS,1957.0,1,trades_round_1_day_0.csv
34300,,,SQUID_INK,SEASHELLS,1957.0,10,trades_round_1_day_0.csv
34400,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
34400,,,SQUID_INK,SEASHELLS,1957.0,1,trades_round_1_day_0.csv
34700,,,RAINFOREST_RESIN,SEASHELLS,9998.0,5,trades_round_1_day_0.csv
34800,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
34900,,,SQUID_INK,SEASHELLS,1959.0,1,trades_round_1_day_0.csv
35200,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
35200,,,SQUID_INK,SEASHELLS,1958.0,1,trades_round_1_day_0.csv
35500,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
35600,,,KELP,SEASHELLS,2030.0,1,trades_round_1_day_0.csv
35600,,,SQUID_INK,SEASHELLS,1957.0,1,trades_round_1_day_0.csv
35700,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
35700,,,RAINFOREST_RESIN,SEASHELLS,10002.0,1,trades_round_1_day_0.csv
